ElevationDeg,GaseousLossDb,CloudLossDb,RainLossDb,ScintillationLossDb,TotalAtmosphericLossDb
5,0.396126673750865,0.0363866615819823,0.000351926758041348,0.437324309053172,0.834991431007644
6,0.330290079789201,0.0303391671239341,0.000280161810006007,0.350871948014922,0.682495513035412
7,0.283292856991446,0.0260221843137574,0.000231535844222369,0.291251599650937,0.575725331455831
8,0.248070311250896,0.022786777720756,0.000196519864811819,0.247868407630587,0.497001987558332
9,0.220697622253747,0.0202724285563911,0.000170180047615272,0.215012789961147,0.436680029160914
10,0.19881990664559,0.0182628263589851,0.000149703549670318,0.189348126078475,0.389061159025475
11,0.180938610387756,0.0166203197602243,0.000133368477990257,0.168799984498365,0.350567973518765
12,0.166054704942868,0.0152531418690885,0.000120061992231778,0.152013982740116,0.318844057796639
13,0.153476562150896,0.014097762402294,0.000109033496649869,0.138070058091126,0.292275603901916
14,0.142710168450595,0.0131088031880058,9.97589106939366e-05,0.126322316607436,0.269721167130963
15,0.133393253418582,0.0122529874686353,9.18616614263365e-05,0.116304617475519,0.250351191781785
16,0.125254120112215,0.0115053582156362,8.50645189825127e-05,0.107672508767831,0.233548658494932
17,0.118085005885424,0.0108468311572516,7.91590884061426e-05,0.100166213789709,0.218845353482154
18,0.111724322938127,0.0102625634641874,7.39858502210872e-05,0.0935862962088543,0.205879721560939
19,0.106044507118583,0.00974083758767221,6.94207347380078e-05,0.0877772251963506,0.194368243631047
20,0.100943512090286,0.00927227994658096,6.5365870357453e-05,0.082616010897463,0.184085540487555
21,0.0963387337420131,0.00884930284728062,6.17430710569699e-05,0.0780041800575276,0.174850254207521
22,0.0921625915820023,0.00846569860761729,5.84891645185285e-05,0.0738620035297256,0.166514843347499
23,0.0883592628168698,0.00811633956205872,5.55525834027066e-05,0.0701242736888325,0.158958084206631
24,0.0848822329157144,0.0077969530660023,5.289083996379e-05,0.0667371686240798,0.1520794778392
25,0.0816924340437015,0.00750395049949621,5.04686290033882e-05,0.0636558912935019,0.145795021703945
26,0.0787568130927364,0.0072342957320848,4.8256384731742e-05,0.060842869797863,0.140033973361256
27,0.0760472179323634,0.00698540281813102,4.62291701821068e-05,0.0582663696464809,0.134736345376886
28,0.0735395223260016,0.00675505561501211,4.43658134341821e-05,0.05589941241288,0.129850946032625
29,0.0712129319038131,0.00654134403247602,4.26482291983411e-05,0.0537189249419918,0.125333832219912
30,0.0690494289458317,0.00634261303257069,4.10608811452533e-05,0.0517050639361115,0.121147076966391
31,0.0670333246312814,0.00615742150100102,3.95903521941206e-05,0.049840675298149,0.117257779532098
32,0.0651508952460395,0.00598450883055598,3.82249983944351e-05,0.0481108579908308,0.113637264252063
33,0.0633900845391357,0.00582276758072958,3.69546681054939e-05,0.0465026096649293,0.110260427512942
34,0.0617402586095622,0.00567122096257297,3.57704726016587e-05,0.0450045367816009,0.107105201926706
35,0.0601920028175385,0.00552900418374999,3.46645974898668e-05,0.0436066159912885,0.104152113924303
36,0.0587369525490185,0.00539534890322044,3.36301467498976e-05,0.0422999965398198,0.101383916342398
37,0.0573676514289894,0.00526957020726303,3.26610130278315e-05,0.0410768357343182,0.0987852816105629
38,0.0560774319274302,0.0051510556424013,3.17517691914535e-05,0.0399301612171505,0.0963425442145367
39,0.0548603143389673,0.00503925593606612,3.08975772087697e-05,0.0388537551079266,0.0940434834634128
40,0.0537109209210677,0.0049336771096628,3.00941112205884e-05,0.0378420560842954,0.0918771394057464
41,0.0526244026029789,0.0048338737463382,2.93374923057492e-05,0.0368900762566678,0.0898336561533316
42,0.051596376170544,0.00473944322102127,2.86242329274032e-05,0.0359933303049086,0.087904147978845
43,0.0506228702217877,0.00465002073611251,2.79511894334958e-05,0.0351477748270661,0.0860805844266026
